14.9468088, 77.3788226, 14.9475603, 77.3794261
14.9463916, 77.37849, 14.9468088, 77.3788226
14.9456971, 77.3779482, 14.9463916, 77.37849
14.9453576, 77.3776826, 14.9456971, 77.3779482
14.9450907, 77.3774412, 14.9453576, 77.3776826
14.9449248, 77.3773366, 14.9450907, 77.3774412
14.9446734, 77.3772776, 14.9449248, 77.3773366
14.9443106, 77.3771918, 14.9446734, 77.3772776
14.9437638, 77.3770228, 14.9443106, 77.3771918
14.9435073, 77.3769477, 14.9437638, 77.3770228
14.9432507, 77.3768806, 14.9435073, 77.3769477
14.942976, 77.3768565, 14.9432507, 77.3768806
14.9425562, 77.3767278, 14.942976, 77.3768565
14.9420638, 77.3765722, 14.9425562, 77.3767278
14.9418098, 77.3764837, 14.9420638, 77.3765722
14.9416284, 77.3764542, 14.9418098, 77.3764837
14.9414004, 77.3764247, 14.9416284, 77.3764542
14.941162, 77.3763496, 14.9414004, 77.3764247
14.9408199, 77.3761564, 14.941162, 77.3763496
14.9404959, 77.3759901, 14.9408199, 77.3761564
14.9402575, 77.3758399, 14.9404959, 77.3759901
14.9400191, 77.375679, 14.9402575, 77.3758399
14.9398506, 77.3755154, 14.9400191, 77.375679
14.939309, 77.3750192, 14.9398506, 77.3755154
14.9391561, 77.3748931, 14.939309, 77.3750192
14.9390317, 77.3748851, 14.9391561, 77.3748931
14.9388814, 77.3749226, 14.9390317, 77.3748851
14.9387544, 77.3748851, 14.9388814, 77.3749226
14.9385652, 77.3747992, 14.9387544, 77.3748851
14.938205, 77.3745096, 14.9385652, 77.3747992
14.937723, 77.3742118, 14.938205, 77.3745096
14.9373731, 77.3740643, 14.937723, 77.3742118
14.9366164, 77.3736566, 14.9373731, 77.3740643
14.9364868, 77.3735788, 14.9366164, 77.3736566
14.9363106, 77.3734555, 14.9364868, 77.3735788
14.9361369, 77.3732784, 14.9363106, 77.3734555
14.9360099, 77.3731443, 14.9361369, 77.3732784
14.9357534, 77.3729995, 14.9360099, 77.3731443
14.9354761, 77.3727903, 14.9357534, 77.3729995
14.935318, 77.3726347, 14.9354761, 77.3727903
14.9352195, 77.3724738, 14.935318, 77.3726347
14.9351392, 77.3723075, 14.9352195, 77.3724738
14.935077, 77.372176, 14.9351392, 77.3723075
14.9349966, 77.3720983, 14.935077, 77.372176
14.9348748, 77.3720607, 14.9349966, 77.3720983
14.9347349, 77.3720875, 14.9348748, 77.3720607
14.9346234, 77.3720527, 14.9347349, 77.3720875
14.9344602, 77.3720446, 14.9346234, 77.3720527
14.9341647, 77.3721841, 14.9344602, 77.3720446
14.9340014, 77.3723128, 14.9341647, 77.3721841
14.9338978, 77.3724523, 14.9340014, 77.3723128
14.9338226, 77.3725328, 14.9338978, 77.3724523
14.9336853, 77.3725113, 14.9338226, 77.3725328
14.9332888, 77.3723236, 14.9336853, 77.3725113
14.9329648, 77.3722002, 14.9332888, 77.3723236
14.9324802, 77.3719802, 14.9329648, 77.3722002
14.9322236, 77.3718354, 14.9324802, 77.3719802
14.9319774, 77.3717093, 14.9322236, 77.3718354
14.9315601, 77.3715162, 14.9319774, 77.3717093
14.9312854, 77.3713714, 14.9315601, 77.3715162
14.9311455, 77.3713338, 14.9312854, 77.3713714
14.9306712, 77.3713338, 14.9311455, 77.3713338
14.9305027, 77.3713097, 14.9306712, 77.3713338
14.9303058, 77.3712775, 14.9305027, 77.3713097
14.9300699, 77.3712239, 14.9303058, 77.3712775
14.9298574, 77.3711568, 14.9300699, 77.3712239
14.9295905, 77.3710951, 14.9298574, 77.3711568
14.9291084, 77.3710307, 14.9295905, 77.3710951
14.9283983, 77.3710066, 14.9291084, 77.3710307
14.928007, 77.3709717, 14.9283983, 77.3710066
14.9274731, 77.3709235, 14.928007, 77.3709717
14.9272295, 77.3708564, 14.9274731, 77.3709235
14.9268899, 77.3707893, 14.9272295, 77.3708564
14.9267241, 77.3707411, 14.9268899, 77.3707893
14.9265893, 77.3706686, 14.9267241, 77.3707411
14.9264338, 77.3705614, 14.9265893, 77.3706686
14.9262964, 77.3704487, 14.9264338, 77.3705614
14.9260373, 77.3703307, 14.9262964, 77.3704487
14.9256848, 77.3702207, 14.9260373, 77.3703307
14.925011, 77.369974, 14.9256848, 77.3702207
14.9245704, 77.3697916, 14.925011, 77.369974
14.923741, 77.3694643, 14.9245704, 77.3697916
14.92343, 77.3693624, 14.923741, 77.3694643
14.9226628, 77.3691478, 14.92343, 77.3693624
14.9221808, 77.3690164, 14.9226628, 77.3691478
14.9216287, 77.3688447, 14.9221808, 77.3690164
14.921284, 77.3686811, 14.9216287, 77.3688447
14.9210067, 77.3685926, 14.921284, 77.3686811
14.9206776, 77.3685658, 14.9210067, 77.3685926
14.9205065, 77.3685926, 14.9206776, 77.3685658
14.9202162, 77.3686355, 14.9205065, 77.3685926
14.9199778, 77.3686409, 14.9202162, 77.3686355
14.9192676, 77.3685712, 14.9199778, 77.3686409
14.9190395, 77.3685336, 14.9192676, 77.3685712
14.9189151, 77.3685497, 14.9190395, 77.3685336
14.9186767, 77.3686275, 14.9189151, 77.3685497
14.9185238, 77.3686677, 14.9186767, 77.3686275
14.9181739, 77.3686516, 14.9185238, 77.3686677
14.9176659, 77.3685899, 14.9181739, 77.3686516
14.916935, 77.368539, 14.9176659, 77.3685899
14.9164426, 77.3685122, 14.916935, 77.368539
14.9162741, 77.3684934, 14.9164426, 77.3685122
14.9156339, 77.3683244, 14.9162741, 77.3684934
14.9150352, 77.3681688, 14.9156339, 77.3683244
14.9148823, 77.3681715, 14.9150352, 77.3681688
14.9146542, 77.3682225, 14.9148823, 77.3681715
14.9144183, 77.3682868, 14.9146542, 77.3682225
14.9138222, 77.3684692, 14.9144183, 77.3682868
14.913576, 77.3685658, 14.9138222, 77.3684692
14.9132986, 77.368657, 14.913576, 77.3685658
14.9130084, 77.3687643, 14.9132986, 77.368657
14.9126844, 77.3688501, 14.9130084, 77.3687643
14.9125366, 77.3689118, 14.9126844, 77.3688501
14.9121971, 77.3689654, 14.9125366, 77.3689118
14.9119405, 77.3689789, 14.9121971, 77.3689654
14.9115128, 77.368952, 14.9119405, 77.3689789
14.91094, 77.3689386, 14.9115128, 77.368952
14.9102039, 77.3690405, 14.91094, 77.3689386
14.9098048, 77.3690808, 14.9102039, 77.3690405
14.9089728, 77.369121, 14.9098048, 77.3690808
14.9082082, 77.369172, 14.9089728, 77.369121
14.9079542, 77.3692068, 14.9082082, 77.369172
14.9076794, 77.3692846, 14.9079542, 77.3692068
14.9069174, 77.3695153, 14.9076794, 77.3692846
14.9064975, 77.3696092, 14.9069174, 77.3695153
14.9059039, 77.3697889, 14.9064975, 77.3696092
14.9056888, 77.3698452, 14.9059039, 77.3697889
14.9054503, 77.3698908, 14.9056888, 77.3698452
14.9047894, 77.3699149, 14.9054503, 77.3698908
14.9045354, 77.3699337, 14.9047894, 77.3699149
14.9043928, 77.3699525, 14.9045354, 77.3699337
14.9041336, 77.3699096, 14.9043928, 77.3699525
14.9035738, 77.3697969, 14.9041336, 77.3699096
14.9028325, 77.3696548, 14.9035738, 77.3697969
14.9019641, 77.3695019, 14.9028325, 77.3696548
14.9012021, 77.369357, 14.9019641, 77.3695019
14.900777, 77.36929, 14.9012021, 77.369357
14.9006396, 77.3693222, 14.900777, 77.36929
14.9003182, 77.3694992, 14.9006396, 77.3693222
14.9000642, 77.3696387, 14.9003182, 77.3694992
14.8997661, 77.3697755, 14.9000642, 77.3696387
14.8993566, 77.3700169, 14.8997661, 77.3697755
14.8990818, 77.3701885, 14.8993566, 77.3700169
14.8987448, 77.3703629, 14.8990818, 77.3701885
14.8985634, 77.3704594, 14.8987448, 77.3703629
14.8984131, 77.370497, 14.8985634, 77.3704594
14.8981927, 77.3705587, 14.8984131, 77.370497
14.8980243, 77.3706499, 14.8981927, 77.3705587
14.8978661, 77.3707572, 14.8980243, 77.3706499
14.8977028, 77.3708913, 14.8978661, 77.3707572
14.897511, 77.3710254, 14.8977028, 77.3708913
14.8973348, 77.3711139, 14.897511, 77.3710254
14.8971067, 77.3712051, 14.8973348, 77.3711139
14.8969123, 77.3712936, 14.8971067, 77.3712051
14.8966608, 77.3714653, 14.8969123, 77.3712936
14.8964561, 77.3716852, 14.8966608, 77.3714653
14.8962306, 77.3719186, 14.8964561, 77.3716852
14.8960802, 77.3721573, 14.8962306, 77.3719186
14.8960154, 77.3724094, 14.8960802, 77.3721573
14.8959662, 77.3725864, 14.8960154, 77.3724094
14.8958962, 77.37275, 14.8959662, 77.3725864
14.8956914, 77.3730397, 14.8958962, 77.37275
14.8956007, 77.3731443, 14.8956914, 77.3730397
14.8954011, 77.3732489, 14.8956007, 77.3731443
14.8952533, 77.373375, 14.8954011, 77.3732489
14.8951082, 77.3735869, 14.8952533, 77.373375
14.8950278, 77.3738417, 14.8951082, 77.3735869
14.8948879, 77.3742467, 14.8950278, 77.3738417
14.8948205, 77.3743513, 14.8948879, 77.3742467
14.8947194, 77.3743701, 14.8948205, 77.3743513
14.8945042, 77.3743138, 14.8947194, 77.3743701
14.8941621, 77.3741984, 14.8945042, 77.3743138
14.8939832, 77.3741609, 14.8941621, 77.3741984
14.8938821, 77.374177, 14.8939832, 77.3741609
14.8937888, 77.3742628, 14.8938821, 77.374177
14.8936203, 77.3744372, 14.8937888, 77.3742628
14.8933767, 77.3747376, 14.8936203, 77.3744372
14.8932186, 77.3748717, 14.8933767, 77.3747376
14.8930578, 77.3749226, 14.8932186, 77.3748717
14.8927753, 77.3748958, 14.8930578, 77.3749226
14.8925835, 77.3747992, 14.8927753, 77.3748958
14.8924746, 77.374649, 14.8925835, 77.3747992
14.8923943, 77.374362, 14.8924746, 77.374649
14.8924435, 77.3740536, 14.8923943, 77.374362
14.8926042, 77.373662, 14.8924435, 77.3740536
14.8927157, 77.3734555, 14.8926042, 77.373662
14.8929464, 77.3732972, 14.8927157, 77.3734555
14.8927442, 77.3730156, 14.8929464, 77.3732972
14.8926198, 77.3727742, 14.8927442, 77.3730156
14.8926198, 77.3727742, 14.8925344, 77.3724606
14.8919118, 77.3701346, 14.8925344, 77.3724606
14.8919118, 77.3701346, 14.8919538, 77.3686841
14.8927205, 77.3663474, 14.8919538, 77.3686841
14.8925753, 77.3638046, 14.8927205, 77.3663474
14.8925753, 77.3638046, 14.8932493, 77.3589445
14.8932493, 77.3589445, 14.8931249, 77.3569274
14.8941617, 77.3522926, 14.8931249, 77.3569274
14.8941617, 77.3522926, 14.894929, 77.3509193
14.8952815, 77.3464776, 14.894929, 77.3509193
14.8952815, 77.3464776, 14.8936018, 77.3436451
14.8936018, 77.3436451, 14.892876, 77.3428941
14.892876, 77.3428941, 14.8927101, 77.3413492
14.8929382, 77.3401261, 14.8927101, 77.3413492
14.8923161, 77.3391819, 14.8929382, 77.3401261
14.8923161, 77.3391819, 14.8922539, 77.3377872
14.8897354, 77.3363045, 14.8922539, 77.3377872
14.8897354, 77.3363045, 14.8902538, 77.3280218
14.8927723, 77.3261571, 14.8902538, 77.3280218
14.8942561, 77.3235801, 14.8927723, 77.3261571
14.8942561, 77.3235801, 14.8949404, 77.3235801
14.8947745, 77.322593, 14.8949404, 77.3235801
14.8947745, 77.322593, 14.8951063, 77.3223355
14.8949404, 77.3211983, 14.8951063, 77.3223355
14.8955832, 77.3201254, 14.8949404, 77.3211983
14.895832, 77.3194173, 14.8955832, 77.3201254
14.8953136, 77.3177865, 14.895832, 77.3194173
14.8956962, 77.3167158, 14.8953136, 77.3177865
14.8956962, 77.3167158, 14.8960487, 77.3151923
14.8960487, 77.3151923, 14.8968274, 77.313967
14.9005597, 77.3110067, 14.8968274, 77.313967
14.9005597, 77.3110067, 14.9009379, 77.310614
14.9011602, 77.3103589, 14.9009379, 77.310614
14.9011602, 77.3103589, 14.9012126, 77.3101527
14.9012126, 77.3101527, 14.901166, 77.3099059
14.9010825, 77.309565, 14.901166, 77.3099059
14.9010825, 77.309565, 14.9009793, 77.3093518
14.900746, 77.308951, 14.9009793, 77.3093518
14.900746, 77.308951, 14.9008549, 77.3087955
14.9008549, 77.3087955, 14.9009633, 77.3086262
14.9010151, 77.308299, 14.9009633, 77.3086262
14.9010151, 77.308299, 14.901166, 77.308023
14.9023578, 77.3054612, 14.901166, 77.308023
14.9026538, 77.3053891, 14.9023578, 77.3054612
14.9026538, 77.3053891, 14.9028347, 77.3051769
14.903042, 77.3050321, 14.9028347, 77.3051769
14.9032344, 77.3048794, 14.903042, 77.3050321
14.9032344, 77.3048794, 14.903379, 77.3047209
14.9036906, 77.3041716, 14.903379, 77.3047209
14.9042395, 77.3036266, 14.9036906, 77.3041716
14.9042395, 77.3036266, 14.9042297, 77.3025623
14.9047693, 77.3013928, 14.9042297, 77.3025623
14.9047693, 77.3013928, 14.9055573, 77.3008135
14.9055573, 77.3008135, 14.9061887, 77.3004723
14.9061887, 77.3004723, 14.9066148, 77.2999123
14.9066148, 77.2999123, 14.90817, 77.2999552
14.9093519, 77.2997191, 14.90817, 77.2999552
14.9099117, 77.2993544, 14.9093519, 77.2997191
14.9099117, 77.2993544, 14.9104301, 77.2992042
14.9104301, 77.2992042, 14.9108448, 77.2984531
14.9108448, 77.2984531, 14.9118194, 77.2978523
14.9118194, 77.2978523, 14.9127732, 77.2957495
14.9127732, 77.2957495, 14.9128561, 77.2948482
14.9134782, 77.2931531, 14.9128561, 77.2948482
14.9134782, 77.2931531, 14.9142246, 77.2902778
14.9142246, 77.2902778, 14.9141002, 77.2887543
14.9139551, 77.2877243, 14.9141002, 77.2887543
14.9139551, 77.2877243, 14.914856, 77.2865463
14.914856, 77.2865463, 14.9159249, 77.2848919
14.9171067, 77.2841194, 14.9159249, 77.2848919
14.9171067, 77.2841194, 14.9177495, 77.2842267
14.9177495, 77.2842267, 14.9193668, 77.2821238
14.9218554, 77.2811325, 14.9193668, 77.2821238
14.9236318, 77.2800553, 14.9218554, 77.2811325
14.9242961, 77.2799118, 14.9236318, 77.2800553
14.9242961, 77.2799118, 14.9250772, 77.2797906
14.925602, 77.279495, 14.9250772, 77.2797906
14.9261468, 77.278476, 14.925602, 77.279495
14.9261468, 77.278476, 14.9274945, 77.2774675
14.9300126, 77.2753025, 14.9274945, 77.2774675
14.9300126, 77.2753025, 14.931496, 77.2729614
14.9329059, 77.2717812, 14.931496, 77.2729614
14.9329059, 77.2717812, 14.9379439, 77.2663095
14.9391454, 77.2631467, 14.9379439, 77.2663095
14.9399856, 77.2624472, 14.9391454, 77.2631467
14.9403347, 77.2623032, 14.9399856, 77.2624472
14.9408063, 77.2621086, 14.9403347, 77.2623032
14.9408063, 77.2621086, 14.9413642, 77.2618785
14.9414835, 77.2611012, 14.9413642, 77.2618785
14.9414835, 77.2611012, 14.9416112, 77.2602688
14.9416112, 77.2602688, 14.9417944, 77.2590748
14.942271, 77.2580122, 14.9417944, 77.2590748
14.9476253, 77.2443834, 14.9481949, 77.2444195
14.9483348, 77.2455353, 14.9481949, 77.2444195
14.9483348, 77.2455353, 14.9482109, 77.2459406
14.9482991, 77.2463107, 14.9482109, 77.2459406
14.9482991, 77.2463107, 14.9483664, 77.2467721
14.9483664, 77.2467721, 14.9487546, 77.2477723
14.9489884, 77.2487033, 14.9487546, 77.2477723
14.9489884, 77.2487033, 14.9490402, 77.2500658
14.9490402, 77.2500658, 14.9491024, 77.251423
14.9490713, 77.2529572, 14.9491024, 77.251423
14.9491948, 77.2540807, 14.9490713, 77.2529572
14.9491948, 77.2540807, 14.9492107, 77.2542257
14.9492838, 77.255103, 14.9492107, 77.2542257
14.9492838, 77.255103, 14.9495476, 77.2555775
14.9495476, 77.2555775, 14.9496829, 77.2559399
14.9496829, 77.2559399, 14.9497969, 77.2560632
14.9497969, 77.2560632, 14.9498171, 77.2564465
14.9499208, 77.2570473, 14.9498171, 77.2564465
14.9499488, 77.2571346, 14.9499208, 77.2570473
14.9499488, 77.2571346, 14.9500871, 77.2575653
14.9500871, 77.2575653, 14.9501752, 77.2582251
14.9501131, 77.2588635, 14.9501752, 77.2582251
14.9501131, 77.2588635, 14.9501079, 77.2598505
14.950196, 77.2600383, 14.9501079, 77.2598505
14.950196, 77.2600383, 14.9502426, 77.2612292
14.9502271, 77.2624684, 14.9502426, 77.2612292
14.9522587, 77.2665453, 14.9502271, 77.2624684
14.9522587, 77.2665453, 14.9521711, 77.2666595
14.9487627, 77.2644118, 14.9483837, 77.2656268
14.9488934, 77.2640512, 14.9487627, 77.2644118
14.9488934, 77.2640512, 14.9490025, 77.2637501
14.9490025, 77.2637501, 14.9495222, 77.2631604
14.9497186, 77.2628302, 14.9495222, 77.2631604
14.9497186, 77.2628302, 14.9498954, 77.2626561
14.9498954, 77.2626561, 14.9502271, 77.2624684
14.9323666, 77.2410558, 14.9315274, 77.2403321
14.9333856, 77.2425447, 14.9323666, 77.2410558
14.934984, 77.2441576, 14.9333856, 77.2425447
14.9361428, 77.2451709, 14.934984, 77.2441576
14.9361428, 77.2451709, 14.9369534, 77.2462088
14.9346643, 77.2055922, 14.9343646, 77.2023456
14.9346643, 77.2055922, 14.9346243, 77.2086939
14.9346243, 77.2086939, 14.9345044, 77.2126435
14.9345044, 77.2126435, 14.9343646, 77.2147734
14.9343646, 77.2147734, 14.9338251, 77.2183715
14.934964, 77.221618, 14.9338251, 77.2183715
14.9357832, 77.2235411, 14.934964, 77.221618
14.9357832, 77.2235411, 14.9357032, 77.225154
14.9361228, 77.2272426, 14.9357032, 77.225154
14.9368221, 77.2294552, 14.9361228, 77.2272426
14.937921, 77.2317919, 14.9368221, 77.2294552
14.9387402, 77.2337356, 14.937921, 77.2317919
14.9395394, 77.2358242, 14.9387402, 77.2337356
14.9400988, 77.2375612, 14.9395394, 77.2358242
14.9407112, 77.2396013, 14.9400988, 77.2375612
14.9409307, 77.2401975, 14.9407112, 77.2396013
14.9409307, 77.2401975, 14.9411981, 77.240734
14.9417595, 77.241677, 14.9411981, 77.240734
14.9417595, 77.241677, 14.9419315, 77.242068
14.9419315, 77.242068, 14.9421841, 77.2431674
14.9423703, 77.2438059, 14.9421841, 77.2431674
14.9423703, 77.2438059, 14.9425918, 77.2444651
14.9433538, 77.2460796, 14.9425918, 77.2444651
14.9439758, 77.2473241, 14.9433538, 77.2460796
14.9449268, 77.2493785, 14.9439758, 77.2473241
14.945706, 77.2509708, 14.9449268, 77.2493785
14.9461262, 77.2516928, 14.945706, 77.2509708
14.9462934, 77.2519289, 14.9461262, 77.2516928
14.946616, 77.2522856, 14.9462934, 77.2519289
14.946616, 77.2522856, 14.9467923, 77.252464
14.9470644, 77.2526879, 14.9467923, 77.252464
14.9473015, 77.2528328, 14.9470644, 77.2526879
14.9474362, 77.2528891, 14.9473015, 77.2528328
14.9474362, 77.2528891, 14.9475438, 77.2528971
14.9476772, 77.2528743, 14.9475438, 77.2528971
14.9480763, 77.252924, 14.9476772, 77.2528743
14.9485972, 77.2530071, 14.9480763, 77.252924
14.9485972, 77.2530071, 14.9490713, 77.2529572
14.9373583, 77.2543546, 14.9373575, 77.2543941
14.9373669, 77.2543943, 14.9373575, 77.2543941
14.9373669, 77.2543943, 14.9373654, 77.2544698
14.9373654, 77.2544698, 14.9372738, 77.2544679
14.9372753, 77.2543934, 14.9372738, 77.2544679
14.9372854, 77.2543946, 14.9372753, 77.2543934
14.9372869, 77.2543702, 14.9372854, 77.2543946
14.9372941, 77.2543712, 14.9372869, 77.2543702
14.9372962, 77.2543508, 14.9372941, 77.2543712
14.9373165, 77.2543529, 14.9372962, 77.2543508
14.9373165, 77.2543529, 14.9373163, 77.2543537
14.9373583, 77.2543546, 14.9373163, 77.2543537
14.9382447, 77.251915, 14.9382142, 77.252194
14.9382142, 77.252194, 14.9380529, 77.2521751
14.9380834, 77.2518961, 14.9380529, 77.2521751
14.9382447, 77.251915, 14.9380834, 77.2518961
14.9383485, 77.249345, 14.9382363, 77.2493234
14.9383485, 77.249345, 14.9383391, 77.2493972
14.9383391, 77.2493972, 14.9382269, 77.2493756
14.9382363, 77.2493234, 14.9382269, 77.2493756
14.9391526, 77.2514554, 14.9391426, 77.2516407
14.9391426, 77.2516407, 14.939072, 77.2516366
14.939082, 77.2514513, 14.939072, 77.2516366
14.9391526, 77.2514554, 14.939082, 77.2514513
14.9369974, 77.2550104, 14.9369974, 77.2549413
14.9369974, 77.2550104, 14.936954, 77.2550104
14.936954, 77.2550104, 14.936954, 77.2549413
14.9369974, 77.2549413, 14.936954, 77.2549413
14.9383842, 77.2514314, 14.9383818, 77.2515188
